조사연도,응답주체,응답자ID,학교ID,indicator_id,값,결측보정,지역규모코드,분모학생수
2025,교사,10062207,1006,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10062397,1006,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10063297,1006,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10063300,1006,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10063371,1006,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10063787,1006,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10071020,1007,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10071026,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10071310,1007,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10071543,1007,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10071770,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10071773,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10071959,1007,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10072110,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10072610,1007,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10072693,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10072721,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10072808,1007,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10072836,1007,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10073092,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10073098,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10073458,1007,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10073631,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10073663,1007,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10081011,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10081326,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10081435,1008,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10081438,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10081468,1008,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10081585,1008,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10081601,1008,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10081644,1008,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10081880,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10081943,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10082025,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10082039,1008,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10082221,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10082270,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10082288,1008,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10082421,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10082439,1008,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10082904,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10082952,1008,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10083125,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10083194,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10083383,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10083421,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10083433,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10083524,1008,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10083556,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10083563,1008,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10083729,1008,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10091191,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10091275,1009,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10091378,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10091441,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10091517,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10091559,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10091742,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10091918,1009,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10091921,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10091963,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10091993,1009,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10092259,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10092298,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10092329,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10092468,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10092887,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10093215,1009,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10093554,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10093667,1009,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10101103,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10101112,1010,TR_EFFICACY_01,2.0,,1.0,
2025,교사,10101211,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10101340,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10101485,1010,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10101598,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10101750,1010,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10101994,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10102121,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10102215,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10102581,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10102653,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10102894,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10102975,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10103454,1010,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10103476,1010,TR_EFFICACY_01,1.0,,1.0,
2025,교사,10103568,1010,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10103639,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10103762,1010,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10103769,1010,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10111009,1011,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10111089,1011,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10111304,1011,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10111371,1011,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10111392,1011,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10111695,1011,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10111878,1011,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10112022,1011,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10112044,1011,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10112286,1011,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10112525,1011,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10113393,1011,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10113599,1011,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10121389,1012,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10121550,1012,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10121787,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10121802,1012,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10121829,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10122013,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10122153,1012,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10122173,1012,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10122455,1012,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10122606,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10122633,1012,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10122920,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10123081,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10123111,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10123272,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10123285,1012,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10132590,1013,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10132736,1013,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10141181,1014,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10141268,1014,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10141360,1014,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10142312,1014,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10142635,1014,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10142747,1014,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10142858,1014,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10142977,1014,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10143230,1014,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10151093,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10151118,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10151405,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152060,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152145,1015,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10152162,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152239,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152514,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152551,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152602,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152630,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152647,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10152785,1015,TR_EFFICACY_01,2.0,,1.0,
2025,교사,10152988,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10153346,1015,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10161080,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10161232,1016,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10161424,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10161914,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10162231,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10162374,1016,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10162523,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10162543,1016,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10162575,1016,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10162609,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10162623,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10162817,1016,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10162848,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10162971,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10163452,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10163466,1016,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10163548,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10163699,1016,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10163755,1016,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10191017,1019,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10191166,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10191752,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10191789,1019,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10191809,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10191847,1019,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10191862,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10191981,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10192006,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10192037,1019,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10192254,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10192323,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10192336,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10192394,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10192436,1019,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10192548,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10192765,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10192954,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193028,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193067,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193170,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193178,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193249,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193291,1019,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10193390,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193446,1019,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10193543,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193641,1019,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10193710,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10193742,1019,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10201227,1020,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10201341,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10201530,1020,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10201566,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10201680,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10201795,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10201872,1020,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10202366,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10202948,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10203210,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10203289,1020,TR_EFFICACY_01,2.0,,1.0,
2025,교사,10203372,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10203474,1020,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10203532,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10203594,1020,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10203670,1020,TR_EFFICACY_01,2.0,,1.0,
2025,교사,10203701,1020,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10211165,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10211182,1021,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10211188,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10211386,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10211672,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10211679,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10211708,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10211767,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10211831,1021,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10212000,1021,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10212067,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10212118,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10212378,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10212410,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10212430,1021,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10212490,1021,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10212701,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10212769,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10212813,1021,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10212863,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10213006,1021,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10213079,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10213102,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10213124,1021,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10213144,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10213217,1021,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10213472,1021,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10213487,1021,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10213588,1021,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10231081,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10231084,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10231431,1023,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10231488,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10231539,1023,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10232021,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10232069,1023,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10232077,1023,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10232190,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10232197,1023,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10232429,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10232432,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10232533,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10232752,1023,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10232773,1023,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10232807,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10232885,1023,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10232910,1023,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10232965,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10233095,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10233126,1023,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10233380,1023,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10233520,1023,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10233536,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10233616,1023,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10233660,1023,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10251306,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10251815,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10251867,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10252086,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10252172,1025,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10252200,1025,TR_EFFICACY_01,2.0,,1.0,
2025,교사,10252353,1025,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10252387,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10252574,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10252675,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10253070,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10253142,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10253315,1025,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10253431,1025,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10253579,1025,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10253763,1025,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10261302,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10261511,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10261534,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10261756,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10261907,1026,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10262083,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10262159,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10262388,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10262389,1026,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10262467,1026,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10262485,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10262627,1026,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10262629,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10262651,1026,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10262776,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10262811,1026,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10263091,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10263218,1026,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10263441,1026,TR_EFFICACY_01,3.0,,2.0,
2025,교사,10263640,1026,TR_EFFICACY_01,4.0,,2.0,
2025,교사,10263645,1026,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10263748,1026,TR_EFFICACY_01,5.0,,2.0,
2025,교사,10271043,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10271046,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10271061,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10271723,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10271765,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10271777,1027,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10271890,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10272403,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10272448,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10272505,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10272546,1027,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10272723,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10272840,1027,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10273120,1027,TR_EFFICACY_01,1.0,,1.0,
2025,교사,10273239,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10273307,1027,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10273394,1027,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10273521,1027,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10273678,1027,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10281822,1028,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10282081,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10282115,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10282205,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10282332,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10282705,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10283173,1028,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10283270,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10283484,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10283576,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10283619,1028,TR_EFFICACY_01,3.0,,1.0,
2025,교사,10283654,1028,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10291029,1029,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10291040,1029,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10291066,1029,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10291100,1029,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10291160,1029,TR_EFFICACY_01,4.0,,1.0,
2025,교사,10291363,1029,TR_EFFICACY_01,5.0,,1.0,
2025,교사,10291372,1029,TR_EFFICACY_01,5.0,,1.0,
